ARRIVAL_DELAY,DISTANCE,SCHEDULED_TIME,MONTH,SCHED_DEP_HOUR,SCHED_ARR_HOUR,FLIGHT_COUNT,DAY_OF_WEEK,ORIGIN_AIRPORT,DESTINATION_AIRPORT
54.0,758,140.0,4,17,20,77,7,IAD,MCO
128.0,646,120.0,6,13,16,578,4,ORD,RDU
23.0,2846,363.0,8,20,5,23,6,ANC,ORD
131.0,1250,190.0,8,15,19,121,1,SLC,ORD
12.0,342,75.0,2,16,18,86,7,STL,OMA
82.0,633,113.0,6,20,21,581,4,ATL,MLI
24.0,785,131.0,6,16,19,438,4,DFW,LEX
-15.0,550,95.0,3,10,11,438,3,DFW,STL
-23.0,1824,275.0,10,8,9,5,1,11042,12889
-24.0,289,80.0,5,18,19,14,7,ALB,BWI
29.0,1979,302.0,6,20,22,181,2,DTW,LAX
28.0,280,73.0,7,22,23,127,4,PHL,BOS
1.0,1972,305.0,12,17,20,118,7,FLL,PHX
15.0,179,58.0,12,13,15,578,2,ORD,LAN
3.0,248,60.0,2,13,14,40,5,SAT,DAL
8.0,325,65.0,1,15,16,90,4,OAK,BUR
-7.0,358,82.0,10,13,14,1,4,10779,14869
-9.0,1042,160.0,10,12,16,21,1,12266,11986
-20.0,874,160.0,11,15,16,581,4,ATL,SAT
84.0,955,160.0,5,17,19,4,3,TTN,TPA
16.0,1005,174.0,9,19,22,180,7,JFK,TPA
-24.0,280,94.0,11,6,8,172,1,BOS,PHL
161.0,1107,187.0,4,14,17,196,6,PHX,SEA
46.0,1698,235.0,7,18,23,69,3,AUS,BOS
59.0,1670,221.0,3,12,18,366,5,LAX,MSY
90.0,451,101.0,3,8,10,18,7,TUS,LAX
53.0,772,124.0,7,18,21,438,1,DFW,TYS
-9.0,337,80.0,10,18,20,8,2,13796,12892
19.0,620,111.0,1,19,21,240,5,SFO,PSC
-11.0,199,78.0,1,20,21,1,4,RDD,SFO
1152.0,622,149.0,2,18,19,185,6,BWI,ORD
-18.0,453,107.0,8,17,19,127,3,PHL,DTW
15.0,1028,166.0,11,14,17,60,4,PBI,JFK
-2.0,417,75.0,2,15,17,67,5,SJC,SAN
-27.0,1057,165.0,4,5,9,86,6,STL,FLL
80.0,1728,230.0,6,20,1,120,1,SAN,MDW
-11.0,1345,196.0,9,12,17,22,3,RNO,DFW
-1.0,119,53.0,6,14,15,3,2,FLG,PHX
-12.0,406,93.0,9,9,11,124,5,TPA,ATL
35.0,1464,212.0,12,6,12,240,2,SFO,DFW
29.0,337,75.0,6,22,23,185,1,BWI,CMH
-20.0,1046,175.0,5,16,18,40,3,SJU,FLL
20.0,2335,365.0,12,8,11,185,5,BWI,SEA
21.0,304,70.0,4,10,11,120,5,SAN,PHX
-6.0,301,74.0,2,14,15,260,2,IAH,LRD
-12.0,296,78.0,3,17,18,181,4,DTW,LEX
-9.0,1547,209.0,12,9,14,581,7,ATL,SJU
20.0,236,70.0,3,19,20,266,5,LAS,LAX
-9.0,574,114.0,5,7,10,32,5,BUR,SLC
26.0,1824,235.0,7,16,23,266,3,LAS,CLE
15.0,1303,196.0,7,11,12,260,5,IAH,SAN
45.0,562,110.0,1,16,16,120,4,DAL,ELP
67.0,2454,306.0,8,22,6,67,2,PDX,JFK
-16.0,590,112.0,11,11,13,60,1,PBI,CLT
199.0,883,135.0,12,21,0,378,3,DEN,HOU
17.0,588,121.0,2,17,19,127,2,PHL,IND
24.0,308,65.0,7,15,16,366,4,LAX,SJC
18.0,325,65.0,3,12,13,29,6,ONT,PHX
50.0,399,88.0,6,16,17,581,1,ATL,OAJ
47.0,228,79.0,1,17,19,180,7,JFK,IAD
18.0,1598,228.0,5,23,3,180,5,JFK,SJU
-1.0,779,143.0,4,13,15,7,1,MOB,ORD
22.0,122,60.0,6,15,15,2,4,AZO,ORD
101.0,867,151.0,7,20,0,578,1,ORD,BOS
43.0,431,89.0,5,21,22,229,3,LGA,RDU
-19.0,289,80.0,5,8,9,14,2,ALB,BWI
17.0,581,103.0,7,21,23,118,4,FLL,ATL
-10.0,1587,228.0,8,7,14,196,1,PHX,ATL
-16.0,495,101.0,4,6,7,30,4,OKC,DEN
15.0,646,112.0,12,12,14,581,3,ATL,EYW
1.0,972,170.0,11,8,11,184,6,MDW,AUS
50.0,1744,261.0,7,16,18,578,2,ORD,LAX
11.0,1587,227.0,7,8,9,581,4,ATL,PHX
89.0,366,79.0,1,19,21,179,2,CLT,PIT
-3.0,543,95.0,4,13,15,90,4,OAK,PDX
-17.0,526,105.0,5,7,8,34,5,PIT,ATL
-32.0,2075,323.0,3,8,11,127,3,PHL,PHX
87.0,337,80.0,7,21,22,90,4,OAK,LAX
-20.0,761,131.0,6,17,20,30,4,OKC,ATL
37.0,300,75.0,8,11,12,378,2,DEN,RAP
-10.0,417,80.0,10,12,14,10,3,14679,14831
-28.0,151,67.0,8,6,8,2,6,HSV,ATL
53.0,479,80.0,6,18,19,60,4,SMF,PDX
23.0,308,65.0,12,19,20,366,1,LAX,SJC
35.0,1235,170.0,12,12,15,260,1,IAH,BWI
43.0,1372,247.0,1,14,17,217,1,EWR,DFW
24.0,328,78.0,1,20,21,179,7,CLT,JAX
51.0,325,65.0,6,21,22,196,3,PHX,ONT
20.0,277,70.0,12,16,17,185,4,BWI,ROC
19.0,192,58.0,2,19,19,581,7,ATL,CAE
27.0,1205,199.0,5,13,15,438,6,DFW,SNA
-3.0,892,134.0,12,17,20,45,7,RSW,DCA
-4.0,911,154.0,10,9,12,1,3,11109,13930
209.0,589,131.0,2,16,18,77,3,IAD,ORD
2.0,1910,310.0,2,7,9,34,3,PIT,LAS
46.0,1900,255.0,6,22,6,366,2,LAX,CVG
16.0,773,142.0,8,18,19,438,1,DFW,GJT
20.0,931,145.0,5,17,21,164,7,MSP,DCA
-27.0,645,146.0,2,13,16,12,6,FNT,ATL
-44.0,2419,360.0,4,7,10,77,3,IAD,SFO
19.0,965,138.0,1,20,0,260,7,IAH,FLL
159.0,522,112.0,12,19,20,22,2,BOI,SFO
287.0,1565,260.0,5,17,21,40,3,SJU,BWI
-6.0,1209,195.0,10,7,9,8,2,10821,11259
61.0,718,136.0,4,18,20,16,5,SAV,JFK
32.0,405,90.0,2,14,16,184,1,MDW,MCI
0.0,488,100.0,12,17,18,124,5,TPA,MSY
31.0,406,90.0,7,15,16,124,7,TPA,ATL
0.0,936,176.0,3,16,18,179,3,CLT,DFW
58.0,356,80.0,10,17,18,47,5,10397,14492
100.0,1076,171.0,10,16,19,9,5,11697,12953
-11.0,836,135.0,7,6,9,13,6,GEG,DEN
19.0,305,65.0,10,17,18,21,7,12266,13495
26.0,110,52.0,6,22,23,366,2,LAX,PSP
-28.0,1956,319.0,2,8,11,181,4,DTW,SAN
-14.0,1481,210.0,11,7,13,121,1,SLC,DTW
-3.0,569,105.0,7,16,18,67,7,PDX,SJC
25.0,1476,205.0,7,13,19,67,6,SJC,AUS
-13.0,543,105.0,11,9,10,90,7,OAK,PDX
15.0,2248,281.0,11,21,5,266,6,LAS,JFK
34.0,157,65.0,1,20,20,6,2,FWA,ORD
-15.0,472,105.0,4,8,9,185,4,BWI,CHS
22.0,966,154.0,6,21,0,260,5,IAH,FLL
-3.0,516,99.0,5,21,23,581,3,ATL,ORF
4.0,867,144.0,5,16,20,578,3,ORD,BOS
75.0,1442,230.0,12,19,20,120,2,DAL,SMF
33.0,758,130.0,2,19,21,214,5,MCO,IAD
15.0,912,165.0,2,22,0,179,6,CLT,IAH
-15.0,237,75.0,3,17,17,181,5,DTW,MKE
-36.0,337,100.0,10,8,9,19,3,12892,14771
-14.0,272,68.0,11,15,16,2,6,SGU,SLC
7.0,1045,159.0,8,16,19,124,7,MIA,SJU
-36.0,1096,189.0,11,6,9,229,4,LGA,MIA
72.0,1085,178.0,12,20,23,124,2,MIA,EWR
-32.0,618,131.0,3,11,12,121,1,SLC,EUG
40.0,397,105.0,3,19,21,229,2,LGA,CAK
-15.0,373,94.0,5,11,13,36,4,CVG,ATL
34.0,1009,155.0,3,19,23,196,5,PHX,IAH
-13.0,1035,189.0,1,7,10,229,5,LGA,PBI
33.0,302,79.0,12,16,17,581,5,ATL,MOB
93.0,628,109.0,6,17,20,266,2,LAS,DEN
31.0,1243,195.0,7,13,18,52,5,MKE,FLL
77.0,762,160.0,6,20,22,229,3,LGA,ATL
-17.0,631,131.0,11,14,16,73,7,BNA,DFW
78.0,721,142.0,6,17,18,438,3,DFW,EGE
-4.0,1773,280.0,2,14,17,179,6,CLT,PHX
52.0,408,102.0,12,9,11,22,6,JAN,DFW
127.0,1846,285.0,9,17,19,578,4,ORD,SFO
32.0,2279,325.0,8,22,0,179,5,CLT,SEA
-30.0,569,139.0,5,19,22,217,2,EWR,CVG
100.0,566,100.0,6,14,17,578,1,ORD,ELM
26.0,986,180.0,10,19,21,12,3,11433,11298
19.0,1209,200.0,5,20,22,185,5,BWI,DAL
33.0,262,72.0,1,15,16,5,4,MLU,IAH
-15.0,571,99.0,3,19,21,5,5,JNU,ANC
45.0,1108,165.0,7,20,23,120,5,DAL,FLL
58.0,1121,197.0,3,19,22,124,5,MIA,DFW
173.0,1723,270.0,3,16,18,578,1,ORD,SAN
-3.0,752,143.0,3,17,19,172,1,BOS,CVG
-12.0,190,61.0,8,16,17,11,1,SHV,DFW
5.0,1751,265.0,6,20,22,184,5,MDW,PDX
39.0,788,131.0,4,15,19,260,3,IAH,SDF
47.0,1514,213.0,5,17,22,266,2,LAS,ORD
-9.0,153,55.0,8,23,0,581,7,ATL,GSP
12.0,529,109.0,8,7,9,179,5,CLT,EWR
-10.0,667,123.0,1,14,15,260,1,IAH,ELP
16.0,337,70.0,1,19,22,73,4,BNA,CMH
-14.0,588,116.0,4,16,18,16,2,ICT,ORD
10.0,977,154.0,5,15,19,378,6,DEN,IND
-33.0,1927,261.0,7,23,6,121,6,SLC,PHL
138.0,1379,216.0,5,19,20,260,4,IAH,LAX
-1.0,363,81.0,12,17,18,581,4,ATL,CRW
-20.0,526,105.0,4,11,13,34,2,PIT,ATL
69.0,1012,162.0,6,18,22,578,6,ORD,TPA
19.0,2288,331.0,8,20,22,77,1,IAD,LAX
94.0,175,63.0,4,17,18,30,4,OKC,DFW
1.0,337,75.0,3,18,19,366,1,LAX,OAK
17.0,591,120.0,2,16,17,581,5,ATL,MDW
148.0,405,95.0,7,20,21,68,1,MCI,MDW
9.0,2398,307.0,8,6,14,68,2,HNL,SFO
35.0,67,52.0,6,17,18,578,7,ORD,MKE
9.0,2079,275.0,9,11,18,240,1,SFO,DTW
105.0,812,167.0,7,15,17,229,4,LGA,MSN
-6.0,599,127.0,3,12,14,179,4,CLT,ORD
-11.0,896,160.0,9,16,18,52,1,MKE,DEN
7.0,879,145.0,7,15,16,120,6,DAL,PHX
32.0,451,95.0,5,20,21,9,3,EUG,SFO
-1.0,1139,188.0,3,20,21,68,6,MCI,LAS
22.0,678,116.0,6,20,23,578,2,ORD,PHL
-19.0,954,169.0,2,8,10,366,2,LAX,SEA
43.0,337,75.0,5,18,20,366,5,LAX,SFO
19.0,2125,304.0,7,22,0,179,6,CLT,LAX
15.0,376,85.0,4,15,16,4,4,GPT,IAH
19.0,937,145.0,12,19,22,116,4,HOU,MDW
-8.0,1090,180.0,12,14,15,69,1,AUS,LAS
-13.0,259,78.0,4,10,11,21,5,CHS,ATL
47.0,935,135.0,4,19,23,196,3,PHX,TUL
0.0,752,133.0,4,7,9,4,4,FCA,DEN
31.0,764,125.0,2,14,17,73,3,BNA,LGA
-26.0,802,150.0,5,19,21,438,4,DFW,ORD
49.0,1400,233.0,4,17,20,217,5,EWR,IAH
13.0,2640,343.0,1,23,6,29,2,OGG,SEA
18.0,1096,200.0,2,17,20,229,1,LGA,MIA
29.0,1017,139.0,3,10,13,438,4,DFW,RSW
15.0,338,75.0,6,9,10,196,7,PHX,SNA
115.0,419,96.0,3,12,14,61,5,CLE,LGA
-12.0,759,123.0,1,8,10,214,2,MCO,DCA
-6.0,787,125.0,2,13,15,214,2,MCO,BWI
53.0,1721,233.0,3,14,20,182,7,SEA,ORD
59.0,214,79.0,2,19,20,229,4,LGA,DCA
138.0,1514,245.0,12,20,22,578,2,ORD,LAS
-19.0,223,67.0,2,11,12,10,3,FAR,MSP
-24.0,867,141.0,9,9,13,578,2,ORD,BOS
44.0,1096,173.0,3,19,22,124,5,MIA,LGA
26.0,370,75.0,2,17,19,366,5,LAX,PHX
-12.0,1900,300.0,4,16,18,36,4,CVG,LAX
6.0,420,94.0,7,20,21,16,4,ICT,DEN
-8.0,1171,184.0,10,10,11,22,7,11298,14679
-20.0,67,56.0,5,8,9,578,5,ORD,MKE
-9.0,1306,201.0,1,9,13,164,1,MSP,TPA
-7.0,1017,157.0,4,6,9,10,2,DSM,EWR
27.0,733,159.0,3,13,14,229,4,LGA,ORD
-3.0,255,72.0,9,20,21,196,4,PHX,LAS
15.0,733,166.0,9,10,12,229,5,LGA,ORD
24.0,1903,245.0,6,15,21,90,1,OAK,MSY
146.0,1076,181.0,7,18,21,118,3,FLL,LGA
42.0,2475,317.0,2,22,6,366,6,LAX,JFK
-8.0,1120,171.0,2,17,21,578,6,ORD,RSW
-8.0,1024,186.0,11,10,12,378,3,DEN,SEA
-21.0,224,60.0,5,5,6,13,2,GEG,SEA
-5.0,216,51.0,1,9,10,68,4,HNL,ITO
42.0,982,146.0,6,23,2,118,3,FLL,BQN
-15.0,516,110.0,7,8,10,19,2,ORF,ATL
-5.0,495,85.0,12,15,18,378,2,DEN,OKC
21.0,632,117.0,7,20,22,179,7,CLT,FLL
25.0,373,87.0,2,19,21,60,4,SMF,LAX
-20.0,196,68.0,9,7,8,578,3,ORD,CID
-10.0,814,155.0,8,7,9,127,6,PHL,STL
-16.0,926,150.0,8,10,13,120,1,DAL,CLT
-15.0,892,162.0,12,14,17,118,5,DCA,RSW
248.0,1023,176.0,6,19,22,60,5,PBI,EWR
-5.0,624,116.0,8,18,20,378,2,DEN,GTF
-2.0,1616,220.0,11,9,15,67,1,PDX,DFW
47.0,895,130.0,4,20,23,378,4,DEN,MDW
58.0,1107,170.0,6,15,18,68,4,MCI,LGA
-22.0,1372,210.0,10,7,11,22,2,11298,11618
-5.0,440,90.0,12,8,10,86,1,STL,DTW
55.0,781,115.0,12,20,23,116,1,HOU,TPA
28.0,680,125.0,7,14,16,164,5,MSP,DEN
0.0,247,68.0,1,12,13,438,5,DFW,SAT
-30.0,213,82.0,3,13,14,1,7,TOL,ORD
15.0,163,43.0,1,18,19,17,2,KOA,HNL
-13.0,356,85.0,4,16,17,581,2,ATL,RDU
-4.0,849,135.0,7,6,9,116,2,HOU,MCO
13.0,1119,167.0,4,13,17,438,3,DFW,FLL
57.0,1721,242.0,3,22,4,182,2,SEA,ORD
-16.0,612,134.0,9,18,19,118,5,DCA,ORD
27.0,2288,356.0,3,18,21,77,1,IAD,LAX
-11.0,569,105.0,8,7,9,67,3,SJC,PDX
-18.0,292,107.0,11,10,12,229,7,LGA,RIC
-14.0,268,79.0,8,14,15,7,6,RST,ORD
38.0,541,109.0,11,13,14,179,6,CLT,JFK
18.0,621,110.0,6,10,12,67,2,SJC,PHX
25.0,1189,185.0,2,19,21,40,3,SJU,MCO
48.0,337,75.0,8,19,20,366,2,LAX,SFO
-13.0,1504,230.0,4,16,18,69,5,AUS,SFO
50.0,1670,252.0,5,17,20,60,2,MSY,LAX
55.0,1085,180.0,2,14,17,124,2,MIA,EWR
30.0,929,131.0,3,19,22,438,4,DFW,TPA
34.0,581,112.0,3,19,20,581,7,ATL,FLL
119.0,541,101.0,9,10,12,179,3,CLT,JFK
13.0,1024,156.0,8,5,9,182,2,SEA,DEN
43.0,391,89.0,3,15,16,22,5,RNO,LAX
-23.0,601,117.0,4,10,13,18,5,TUS,SLC
18.0,802,152.0,1,17,20,10,3,DSM,IAH
15.0,337,75.0,12,14,15,90,4,OAK,LAX
32.0,1616,235.0,7,19,21,438,1,DFW,PDX
24.0,954,160.0,2,20,21,581,4,ATL,FSD
-11.0,137,56.0,12,17,19,578,1,ORD,GRR
5.0,516,100.0,2,17,20,378,5,DEN,BIS
29.0,438,95.0,3,19,20,578,5,ORD,SGF
-14.0,469,96.0,12,6,7,8,5,MFE,DFW
-9.0,1671,285.0,1,6,9,181,4,DTW,PHX
155.0,409,88.0,8,21,23,578,2,ORD,BNA
-19.0,223,72.0,5,20,21,164,6,MSP,FAR
90.0,129,49.0,2,15,16,182,5,SEA,PDX
4.0,1107,162.0,1,18,22,182,1,SEA,PHX
17.0,829,135.0,6,16,18,37,5,IND,MCO
51.0,1754,243.0,7,19,2,378,2,DEN,BOS
23.0,1605,221.0,3,16,21,378,4,DEN,EWR
15.0,223,68.0,2,13,14,581,7,ATL,TLH
105.0,861,145.0,7,9,11,214,1,MCO,PHL
137.0,544,125.0,6,15,17,229,1,LGA,CLT
-14.0,1235,212.0,4,10,11,438,3,DFW,LAX
76.0,746,140.0,7,20,23,581,4,ATL,EWR
22.0,1428,201.0,4,12,18,7,5,BFL,IAH
-8.0,919,183.0,3,8,11,118,5,DCA,MIA
-13.0,423,85.0,8,21,22,120,7,DAL,MEM
88.0,251,65.0,5,14,15,184,5,MDW,STL
-12.0,500,107.0,7,10,12,181,3,DTW,CLT
-14.0,446,90.0,5,21,23,120,3,SAN,OAK
21.0,1124,189.0,9,16,18,172,5,BOS,MSP
3.0,845,148.0,11,5,9,7,4,BFL,DEN
-3.0,409,92.0,12,16,17,578,7,ORD,BNA
-4.0,273,70.0,10,11,12,16,4,12478,14321
-3.0,589,106.0,10,13,15,2,3,15919,10397
18.0,451,86.0,4,19,21,366,5,LAX,TUS
17.0,860,160.0,3,15,16,172,7,BOS,MKE
2.0,2161,332.0,11,7,9,61,3,CLE,SFO
0.0,663,110.0,11,10,12,33,4,JAX,BWI
-17.0,1855,280.0,5,8,11,184,2,MDW,SFO
-17.0,1192,181.0,9,10,14,438,3,DFW,DCA
3.0,226,69.0,9,15,17,179,6,CLT,ATL
54.0,591,120.0,1,6,9,184,5,MDW,ATL
32.0,950,169.0,1,21,23,229,4,LGA,MCO
-16.0,1075,160.0,3,13,17,52,4,MKE,TPA
22.0,413,93.0,12,17,20,578,1,ORD,PIT
0.0,1533,213.0,1,1,5,3,6,FAI,SEA
254.0,316,73.0,5,16,17,8,6,MFE,IAH
135.0,414,95.0,3,17,18,266,1,LAS,SFO
44.0,1076,191.0,1,9,12,229,5,LGA,FLL
-14.0,500,112.0,2,7,9,179,3,CLT,DTW
9.0,611,120.0,10,9,10,8,1,10821,13232
-15.0,227,65.0,4,19,20,581,1,ATL,TRI
17.0,337,75.0,4,20,21,366,4,LAX,SFO
-25.0,1892,295.0,12,8,10,581,4,ATL,SAN
25.0,277,88.0,11,10,11,27,3,RIC,EWR
22.0,636,146.0,7,21,0,180,6,JFK,CHS
-11.0,967,154.0,8,8,11,240,1,SFO,DEN
32.0,1535,210.0,5,11,16,366,1,LAX,MSP
16.0,612,124.0,1,20,21,118,5,DCA,ORD
85.0,802,130.0,1,19,21,214,1,MCO,CMH
44.0,472,80.0,3,14,16,378,2,DEN,OMA
-2.0,719,130.0,10,16,19,40,7,13930,11618
47.0,236,73.0,7,19,21,266,3,LAS,LAX
-24.0,321,95.0,7,17,18,14,3,SDF,ATL
18.0,1171,173.0,3,13,18,120,3,SAN,DFW
-16.0,1313,211.0,7,18,20,438,7,DFW,FAT
-20.0,507,108.0,9,8,10,124,7,TPA,CLT
-18.0,554,113.0,11,18,20,61,5,CLE,ATL
-1.0,438,101.0,5,16,17,6,6,SGF,ORD
-27.0,599,123.0,6,15,18,578,6,ORD,CLT
-3.0,990,165.0,6,7,9,214,7,MCO,MDW
2.0,119,47.0,2,16,16,196,7,PHX,FLG
-22.0,1050,176.0,3,14,16,5,7,SRQ,ORD
-6.0,646,120.0,1,8,10,1,2,EYW,ATL
-11.0,1464,228.0,10,17,18,22,5,11298,14771
3.0,1096,176.0,5,6,8,124,4,MIA,LGA
-2.0,343,83.0,10,11,13,40,3,13930,10874
-10.0,545,113.0,1,12,14,60,7,PBI,ATL
1.0,236,70.0,11,13,14,266,6,LAS,LAX
25.0,849,165.0,8,16,17,12,4,PVD,ORD
-10.0,421,88.0,8,6,8,15,4,PSP,SFO
20.0,551,100.0,1,12,14,21,4,ELP,DFW
89.0,1371,190.0,10,16,21,17,1,12889,15016
-16.0,2300,330.0,9,10,12,172,6,BOS,PHX
22.0,302,60.0,3,21,22,116,3,HOU,MSY
-16.0,849,150.0,10,14,15,11,3,13204,12191
2.0,678,118.0,11,6,8,578,4,ORD,PHL
16.0,628,115.0,8,11,14,266,7,LAS,DEN
-18.0,692,135.0,10,8,9,47,5,10397,13198
-5.0,100,35.0,8,8,9,29,1,OGG,HNL
15.0,1372,253.0,11,15,18,217,1,EWR,DFW
18.0,2052,260.0,11,23,6,366,4,LAX,CLE
29.0,446,85.0,4,20,22,90,1,OAK,SAN
119.0,738,155.0,7,18,20,229,4,LGA,MKE
60.0,1744,241.0,6,23,5,366,4,LAX,ORD
10.0,370,98.0,7,16,17,366,3,LAX,PHX
5.0,1129,160.0,6,23,2,214,3,MCO,BQN
-8.0,775,120.0,5,7,10,378,6,DEN,AUS
-6.0,2218,324.0,5,6,8,214,5,MCO,LAX
5.0,277,60.0,3,21,22,116,3,HOU,HRL
-16.0,405,102.0,2,9,11,118,4,DCA,DTW
28.0,679,126.0,12,19,21,240,1,SFO,SEA
48.0,220,65.0,7,18,19,185,3,BWI,ISP
-7.0,937,138.0,5,7,10,182,6,SEA,BUR
37.0,326,80.0,1,17,18,77,3,IAD,BDL
23.0,758,140.0,6,17,19,77,7,IAD,MCO
-24.0,592,124.0,12,7,10,6,1,COS,DFW
67.0,950,151.0,1,14,16,214,1,MCO,LGA
38.0,869,140.0,4,15,17,124,6,TPA,STL
-12.0,569,120.0,5,8,10,36,5,CVG,EWR
-16.0,1062,170.0,9,11,14,118,5,FLL,CLE
3.0,1087,155.0,2,20,23,121,1,SLC,SAT
15.0,979,152.0,12,11,14,6,7,GJT,IAH
18.0,861,151.0,10,20,23,15,1,14100,13204
51.0,1055,181.0,3,21,22,438,2,DFW,LAS
-17.0,1050,159.0,6,7,10,214,2,MCO,BDL
-2.0,529,108.0,7,6,7,179,5,CLT,EWR
-20.0,1325,200.0,5,18,23,260,6,IAH,PHL
35.0,366,85.0,7,18,19,179,4,CLT,PIT
17.0,455,89.0,6,22,23,378,5,DEN,BIL
-9.0,1744,254.0,8,10,16,366,7,LAX,ORD
6.0,391,84.0,7,8,9,378,2,DEN,SLC
20.0,397,90.0,11,20,22,266,4,LAS,SMF
62.0,235,95.0,2,15,15,181,7,DTW,ORD
211.0,612,136.0,7,17,19,118,3,DCA,ORD
-16.0,692,116.0,2,9,12,378,4,DEN,CID
-1.0,813,133.0,6,6,9,69,2,AUS,ATL
5.0,460,85.0,11,14,15,120,4,DAL,MCI
18.0,192,63.0,12,12,13,124,3,MIA,MCO
19.0,1143,175.0,7,6,10,40,7,SAT,MIA
33.0,427,91.0,2,19,21,48,4,RDU,JFK
-6.0,1598,228.0,8,12,15,180,7,JFK,SJU
-11.0,319,89.0,1,6,7,217,1,EWR,PIT
-10.0,1671,247.0,9,11,12,181,1,DTW,PHX
6.0,240,80.0,2,5,5,11,5,DAY,ORD
76.0,402,90.0,7,6,7,34,5,PIT,MDW
-10.0,862,151.0,4,10,11,260,6,IAH,DEN
-16.0,2475,320.0,3,7,15,366,4,LAX,JFK
-6.0,1127,173.0,8,8,10,118,7,FLL,DTW
95.0,787,134.0,8,18,20,124,1,TPA,IAH
11.0,1269,180.0,2,13,18,15,6,PSP,IAH
15.0,793,140.0,11,13,15,184,5,MDW,DAL
312.0,668,130.0,5,17,18,127,1,PHL,MDW
60.0,271,80.0,8,20,21,14,2,SDF,MDW
-7.0,164,65.0,11,10,11,3,1,CLL,DFW
-9.0,577,117.0,9,8,9,185,3,BWI,ATL
137.0,533,97.0,5,21,21,581,1,ATL,BMI
8.0,500,108.0,12,9,11,179,6,CLT,DTW
55.0,2402,320.0,9,10,19,366,4,LAX,PHL
-15.0,1107,175.0,9,12,15,182,3,SEA,PHX
0.0,488,95.0,4,12,13,124,3,TPA,MSY
-23.0,1066,180.0,1,12,14,214,6,MCO,MKE
92.0,722,128.0,3,17,20,16,4,SAV,LGA
157.0,775,130.0,5,20,0,378,2,DEN,AUS
4.0,1197,192.0,8,10,14,578,6,ORD,MIA
15.0,163,63.0,1,7,8,3,3,TYR,IAH
-12.0,1562,226.0,11,9,13,438,3,DFW,BOS
8.0,521,93.0,9,6,8,5,5,PSC,SLC
44.0,236,65.0,1,17,18,366,1,LAX,LAS
20.0,214,66.0,4,5,6,16,7,SAV,ATL
31.0,1013,171.0,6,17,20,127,4,PHL,MIA
-11.0,1226,186.0,6,17,18,69,2,AUS,LGB
-33.0,2704,419.0,11,11,15,172,2,BOS,SFO
50.0,266,82.0,2,18,20,4,1,BTV,EWR
22.0,84,48.0,7,16,17,578,1,ORD,SBN
52.0,1744,272.0,3,20,22,578,7,ORD,LAX
33.0,2288,296.0,3,11,18,366,5,LAX,IAD
-11.0,135,63.0,5,5,6,3,3,CMI,ORD
16.0,733,174.0,12,18,20,229,5,LGA,ORD
81.0,949,142.0,7,12,16,68,4,MCI,DCA
-2.0,957,155.0,4,15,18,214,2,MCO,DTW
-18.0,895,160.0,5,5,7,184,4,MDW,DEN
100.0,1448,213.0,7,12,15,182,4,SEA,ANC
-2.0,951,160.0,4,15,17,127,2,PHL,PBI
-10.0,771,140.0,11,16,18,13,7,LIT,DEN
238.0,1184,194.0,6,18,19,581,2,ATL,COS
3.0,818,140.0,6,10,12,172,1,BOS,CHS
49.0,427,111.0,6,19,21,48,5,RDU,JFK
-20.0,1184,188.0,9,19,20,581,1,ATL,COS
0.0,645,125.0,9,6,8,12,4,FNT,ATL
-6.0,682,125.0,8,9,10,185,7,BWI,BHM
105.0,632,125.0,8,17,18,3,2,AVP,ORD
278.0,957,155.0,2,20,23,214,3,MCO,DTW
25.0,2402,320.0,8,22,6,366,1,LAX,PHL
-23.0,733,142.0,10,15,16,3,3,14730,11298
-10.0,651,123.0,1,11,12,179,5,CLT,MSY
32.0,1249,211.0,3,14,18,172,5,BOS,RSW
40.0,296,72.0,1,19,21,578,2,ORD,CMH
-23.0,1444,205.0,2,12,17,196,1,PHX,MDW
20.0,334,85.0,5,19,21,578,4,ORD,MSP
-16.0,246,102.0,4,12,14,217,5,EWR,ROC
-8.0,290,77.0,1,9,11,121,3,SLC,BOI
-6.0,1846,292.0,5,12,15,578,6,ORD,SFO
16.0,680,120.0,4,15,18,378,5,DEN,MSP
-17.0,328,83.0,4,15,15,28,2,ABQ,PHX
8.0,371,85.0,12,9,10,60,3,SNA,OAK
18.0,159,55.0,8,16,17,185,1,BWI,ORF
20.0,604,136.0,12,21,23,229,2,LGA,LEX
51.0,304,76.0,6,19,20,120,4,SAN,PHX
-5.0,226,80.0,10,15,16,47,1,10397,11057
55.0,602,110.0,3,12,14,378,2,DEN,PHX
22.0,1381,190.0,11,17,21,120,1,DAL,LGA
92.0,551,103.0,2,13,15,21,6,ELP,DFW
-12.0,137,61.0,4,18,18,15,7,GRR,ORD
-21.0,1192,213.0,12,12,14,118,5,DCA,DFW
22.0,2300,339.0,8,19,21,172,7,BOS,PHX
66.0,1131,171.0,8,18,22,20,3,XNA,EWR
-5.0,1431,232.0,12,10,12,438,2,DFW,SMF
6.0,86,61.0,12,5,6,1,3,INL,HIB
23.0,1744,247.0,3,13,19,366,5,LAX,ORD
-4.0,255,81.0,1,11,12,164,2,MSP,INL
66.0,725,151.0,6,15,16,217,4,EWR,MKE
53.0,460,106.0,10,12,14,3,5,13198,11298
49.0,820,141.0,3,16,18,33,3,JAX,EWR
